order_item_id,order_id,product_id,quantity,unit_price,line_revenue,customer_id,order_date,status,customer_name,email,city,signup_date,product_name,category,price
166,1093,5,1,1614.65,1614.65,22,2025-04-05,Delivered,Ayaan Bhat,ayaan.bhat22@example.com,Ahmedabad,2024-01-12,USB-C Hub,Electronics,1614.65
167,1094,38,3,2514.42,7543.26,78,2024-03-04,Processing,Neha Singh,neha.singh78@example.com,Delhi,2025-03-17,Cookbook,Books,2514.42
168,1094,14,1,385.36,385.36,78,2024-03-04,Processing,Neha Singh,neha.singh78@example.com,Delhi,2025-03-17,Running Shoes,Fashion,385.36
169,1095,10,1,5712.1,5712.1,44,2025-05-31,Delivered,Arjun Malhotra,arjun.malhotra44@example.com,Bengaluru,2024-06-17,Portable SSD 1TB,Electronics,5712.1
170,1095,24,1,2185.57,2185.57,44,2025-05-31,Delivered,Arjun Malhotra,arjun.malhotra44@example.com,Bengaluru,2024-06-17,Air Fryer,Home & Kitchen,2185.57
171,1096,33,1,3368.07,3368.07,134,2025-06-19,Delivered,Krishna Reddy,krishna.reddy134@example.com,Ahmedabad,2024-07-17,Body Lotion 200ml,Beauty,3368.07
172,1097,43,2,2567.5,5135.0,143,2025-02-22,Cancelled,Kiara Chawla,kiara.chawla143@example.com,Mumbai,2025-08-05,Football,Sports,2567.5
173,1097,16,1,2902.43,2902.43,143,2025-02-22,Cancelled,Kiara Chawla,kiara.chawla143@example.com,Mumbai,2025-08-05,Sunglasses,Fashion,2902.43
174,1098,29,1,5699.96,5699.96,76,2025-10-24,Cancelled,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Face Wash 100ml,Beauty,3089.4
175,1098,11,3,5997.5,17992.5,76,2025-10-24,Cancelled,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Men's Cotton T-Shirt,Fashion,5997.5
176,1099,23,1,683.77,683.77,146,2024-09-15,Delivered,Saanvi Bansal,saanvi.bansal146@example.com,Unknown,2025-08-31,LED Desk Lamp,Home & Kitchen,683.77
177,1099,3,1,2677.37,2677.37,146,2024-09-15,Delivered,Saanvi Bansal,saanvi.bansal146@example.com,Unknown,2025-08-31,Smartwatch,Electronics,2677.37
178,1100,14,1,385.36,385.36,73,2024-12-24,Shipped,Rohan Pillai,rohan.pillai73@example.com,Delhi,2025-11-26,Running Shoes,Fashion,385.36
179,1101,30,2,1836.07,3672.14,37,2024-05-12,Delivered,Reyansh Mehta,reyansh.mehta37@example.com,Mumbai,2025-04-29,Sunscreen SPF50,Beauty,1836.07
180,1102,7,1,5777.18,5777.18,119,2024-05-10,Delivered,Aarohi Menon,aarohi.menon119@example.com,Bengaluru,2025-03-06,Mechanical Keyboard,Electronics,5777.18
181,1102,34,2,2810.73,5621.46,119,2024-05-10,Delivered,Aarohi Menon,aarohi.menon119@example.com,Bengaluru,2025-03-06,Shampoo 340ml,Beauty,2810.73
182,1103,25,1,2099.85,2099.85,25,2024-01-19,Cancelled,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Cotton Bedsheet Set,Home & Kitchen,2099.85
183,1103,42,2,3324.17,6648.34,25,2024-01-19,Cancelled,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Cricket Bat,Sports,3324.17
184,1104,15,1,4574.17,4574.17,91,2025-05-12,Delivered,Meera Pillai,meera.pillai91@example.com,Chennai,2024-02-21,Leather Wallet,Fashion,4574.17
185,1105,32,1,5309.9,5309.9,52,2025-06-03,Delivered,Kabir Rao,kabir.rao52@example.com,Delhi,2024-05-14,Hair Serum,Beauty,3089.4
186,1105,31,1,5679.38,5679.38,52,2025-06-03,Delivered,Kabir Rao,kabir.rao52@example.com,Delhi,2024-05-14,Lip Balm Pack,Beauty,5679.38
187,1105,39,1,3160.39,3160.39,52,2025-06-03,Delivered,Kabir Rao,kabir.rao52@example.com,Delhi,2024-05-14,Business Strategy Book,Books,3160.39
188,1106,39,2,3160.39,6320.78,101,2024-05-14,Returned,Meera Sharma,meera.sharma101@example.com,Unknown,2025-08-12,Business Strategy Book,Books,3160.39
189,1107,22,2,3026.6,6053.2,1,2024-06-18,Processing,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Electric Kettle,Home & Kitchen,3026.6
190,1108,14,1,385.36,385.36,30,2025-09-17,Shipped,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Running Shoes,Fashion,385.36
191,1108,38,1,2514.42,2514.42,30,2025-09-17,Shipped,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Cookbook,Books,2514.42
192,1109,11,1,5997.5,5997.5,120,2025-06-30,Delivered,Ananya Bansal,ananya.bansal120@example.com,Pune,2024-06-05,Men's Cotton T-Shirt,Fashion,5997.5
193,1109,9,1,3514.91,3514.91,120,2025-06-30,Delivered,Ananya Bansal,ananya.bansal120@example.com,Pune,2024-06-05,Webcam HD,Electronics,3514.91
194,1110,12,1,4082.85,4082.85,142,2024-07-17,Cancelled,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Women's Kurti,Fashion,4082.85
195,1111,41,3,1417.07,4251.21,24,2025-04-17,Shipped,Ishaan Bansal,ishaan.bansal24@example.com,Bengaluru,2024-09-26,Adjustable Dumbbell Set,Sports,2567.5
196,1111,2,1,383.19,383.19,24,2025-04-17,Shipped,Ishaan Bansal,ishaan.bansal24@example.com,Bengaluru,2024-09-26,Bluetooth Speaker,Electronics,383.19
197,1111,43,1,2567.5,2567.5,24,2025-04-17,Shipped,Ishaan Bansal,ishaan.bansal24@example.com,Bengaluru,2024-09-26,Football,Sports,2567.5
198,1111,19,1,1211.71,1211.71,24,2025-04-17,Shipped,Ishaan Bansal,ishaan.bansal24@example.com,Bengaluru,2024-09-26,Sports Cap,Fashion,1211.71
199,1112,40,1,5930.5,5930.5,34,2024-06-14,Delivered,Diya Sharma,diya.sharma34@example.com,Hyderabad,2025-07-21,Yoga Mat,Sports,5930.5
200,1112,43,1,2567.5,2567.5,34,2024-06-14,Delivered,Diya Sharma,diya.sharma34@example.com,Hyderabad,2025-07-21,Football,Sports,2567.5
201,1112,33,1,3368.07,3368.07,34,2024-06-14,Delivered,Diya Sharma,diya.sharma34@example.com,Hyderabad,2025-07-21,Body Lotion 200ml,Beauty,3368.07
202,1113,7,1,5777.18,5777.18,129,2024-02-23,Processing,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Mechanical Keyboard,Electronics,5777.18
203,1114,44,1,1247.36,1247.36,53,2025-12-29,Delivered,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Resistance Bands Set,Sports,1247.36
204,1114,27,1,5167.74,5167.74,53,2025-12-29,Delivered,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Ceramic Dinner Set,Home & Kitchen,5167.74
205,1114,10,2,5712.1,11424.2,53,2025-12-29,Delivered,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Portable SSD 1TB,Electronics,5712.1
206,1114,39,1,3160.39,3160.39,53,2025-12-29,Delivered,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Business Strategy Book,Books,3160.39
207,1115,39,1,3160.39,3160.39,39,2024-05-30,Returned,Vivaan Reddy,vivaan.reddy39@example.com,Bengaluru,2025-02-16,Business Strategy Book,Books,3160.39
208,1116,44,1,1247.36,1247.36,140,2024-01-28,Returned,Vivaan Nair,vivaan.nair140@example.com,Bengaluru,2025-07-30,Resistance Bands Set,Sports,1247.36
209,1116,42,1,3324.17,3324.17,140,2024-01-28,Returned,Vivaan Nair,vivaan.nair140@example.com,Bengaluru,2025-07-30,Cricket Bat,Sports,3324.17
210,1116,28,3,2079.35,6238.049999999999,140,2024-01-28,Returned,Vivaan Nair,vivaan.nair140@example.com,Bengaluru,2025-07-30,Storage Organizer Box,Home & Kitchen,2079.35
211,1116,34,2,2810.73,5621.46,140,2024-01-28,Returned,Vivaan Nair,vivaan.nair140@example.com,Bengaluru,2025-07-30,Shampoo 340ml,Beauty,2810.73
212,1117,45,1,2266.41,2266.41,42,2025-01-18,Delivered,Rahul Bhat,rahul.bhat42@example.com,Bengaluru,2024-02-21,Skipping Rope,Sports,2266.41
213,1117,37,2,5825.58,11651.16,42,2025-01-18,Delivered,Rahul Bhat,rahul.bhat42@example.com,Bengaluru,2024-02-21,Children's Story Set,Books,5825.58
214,1117,7,1,5777.18,5777.18,42,2025-01-18,Delivered,Rahul Bhat,rahul.bhat42@example.com,Bengaluru,2024-02-21,Mechanical Keyboard,Electronics,5777.18
215,1118,17,1,3961.33,3961.33,128,2024-05-29,Delivered,Rohan Mehta,rohan.mehta128@example.com,Chennai,2024-01-18,Formal Shirt,Fashion,3961.33
216,1118,13,1,1726.64,1726.64,128,2024-05-29,Delivered,Rohan Mehta,rohan.mehta128@example.com,Chennai,2024-01-18,Denim Jacket,Fashion,1726.64
219,1120,38,1,2514.42,2514.42,41,2024-01-20,Shipped,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Cookbook,Books,2514.42
220,1121,24,1,2185.57,2185.57,36,2025-06-24,Returned,Aditya Pillai,aditya.pillai36@example.com,Mumbai,2024-10-12,Air Fryer,Home & Kitchen,2185.57
221,1122,14,1,385.36,385.36,25,2024-09-01,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Running Shoes,Fashion,385.36
224,1124,9,1,3514.91,3514.91,76,2025-08-11,Delivered,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Webcam HD,Electronics,3514.91
225,1124,43,2,2567.5,5135.0,76,2025-08-11,Delivered,Saanvi Pillai,saanvi.pillai76@example.com,Bengaluru,2025-01-29,Football,Sports,2567.5
226,1125,33,1,3368.07,3368.07,1,2025-09-21,Cancelled,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Body Lotion 200ml,Beauty,3368.07
227,1126,45,2,2266.41,4532.82,44,2025-06-20,Cancelled,Arjun Malhotra,arjun.malhotra44@example.com,Bengaluru,2024-06-17,Skipping Rope,Sports,2266.41
228,1126,44,3,1247.36,3742.08,44,2025-06-20,Cancelled,Arjun Malhotra,arjun.malhotra44@example.com,Bengaluru,2024-06-17,Resistance Bands Set,Sports,1247.36
229,1127,10,1,5712.1,5712.1,1,2025-07-21,Delivered,Rohan Reddy,rohan.reddy1@example.com,Bengaluru,2024-10-08,Portable SSD 1TB,Electronics,5712.1
230,1128,17,1,3961.33,3961.33,85,2025-01-31,Cancelled,Rahul Gupta,rahul.gupta85@example.com,Pune,2024-03-27,Formal Shirt,Fashion,3961.33
231,1129,25,3,2099.85,6299.549999999999,54,2024-09-03,Delivered,Sai Iyer,sai.iyer54@example.com,Chennai,2024-08-06,Cotton Bedsheet Set,Home & Kitchen,2099.85
232,1130,19,1,1211.71,1211.71,40,2024-05-16,Delivered,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Sports Cap,Fashion,1211.71
233,1130,39,1,3160.39,3160.39,40,2024-05-16,Delivered,Sai Kapoor,sai.kapoor40@example.com,Mumbai,2024-07-13,Business Strategy Book,Books,3160.39
234,1131,43,3,2567.5,7702.5,148,2024-06-28,Processing,Ayaan Singh,ayaan.singh148@example.com,Delhi,2024-04-27,Football,Sports,2567.5
235,1132,39,1,3160.39,3160.39,94,2024-05-18,Delivered,Aarohi Chawla,aarohi.chawla94@example.com,Ahmedabad,2025-07-15,Business Strategy Book,Books,3160.39
236,1133,44,1,1247.36,1247.36,19,2024-10-27,Delivered,Ananya Kapoor,ananya.kapoor19@example.com,Bengaluru,2025-06-05,Resistance Bands Set,Sports,1247.36
237,1133,3,3,2677.37,8032.11,19,2024-10-27,Delivered,Ananya Kapoor,ananya.kapoor19@example.com,Bengaluru,2025-06-05,Smartwatch,Electronics,2677.37
238,1134,26,1,4070.28,4070.28,32,2025-06-11,Returned,Riya Singh,riya.singh32@example.com,Pune,2024-11-15,Vacuum Flask,Home & Kitchen,4070.28
239,1135,34,2,2810.73,5621.46,130,2024-02-07,Delivered,Aarohi Joshi,aarohi.joshi130@example.com,Delhi,2025-07-17,Shampoo 340ml,Beauty,2810.73
240,1135,1,1,620.58,620.58,130,2024-02-07,Delivered,Aarohi Joshi,aarohi.joshi130@example.com,Delhi,2025-07-17,Wireless Earbuds,Electronics,620.58
241,1136,38,1,2514.42,2514.42,31,2024-10-06,Delivered,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Cookbook,Books,2514.42
242,1136,23,1,683.77,683.77,31,2024-10-06,Delivered,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,LED Desk Lamp,Home & Kitchen,683.77
243,1136,18,1,5509.03,5509.03,31,2024-10-06,Delivered,Ayaan Pillai,ayaan.pillai31@example.com,Ahmedabad,2025-09-13,Women's Handbag,Fashion,5509.03
244,1137,36,1,2041.15,2041.15,129,2025-03-26,Returned,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Self-Help Book,Books,2041.15
245,1137,5,1,1614.65,1614.65,129,2025-03-26,Returned,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,USB-C Hub,Electronics,1614.65
246,1138,35,2,1989.93,3979.86,124,2025-01-11,Shipped,Diya Sharma,diya.sharma124@example.com,Chennai,2024-11-28,Fiction Bestseller,Books,1989.93
247,1139,25,1,2099.85,2099.85,41,2025-03-16,Delivered,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Cotton Bedsheet Set,Home & Kitchen,2099.85
248,1139,37,1,5825.58,5825.58,41,2025-03-16,Delivered,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Children's Story Set,Books,5825.58
249,1140,38,1,2514.42,2514.42,41,2024-12-01,Shipped,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Cookbook,Books,2514.42
250,1140,2,1,383.19,383.19,41,2024-12-01,Shipped,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Bluetooth Speaker,Electronics,383.19
251,1141,45,1,2266.41,2266.41,32,2024-06-19,Processing,Riya Singh,riya.singh32@example.com,Pune,2024-11-15,Skipping Rope,Sports,2266.41
252,1142,34,2,2810.73,5621.46,142,2025-09-21,Returned,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Shampoo 340ml,Beauty,2810.73
253,1142,35,1,1989.93,1989.93,142,2025-09-21,Returned,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Fiction Bestseller,Books,1989.93
254,1142,1,2,620.58,1241.16,142,2025-09-21,Returned,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Wireless Earbuds,Electronics,620.58
255,1142,45,3,2266.41,6799.23,142,2025-09-21,Returned,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Skipping Rope,Sports,2266.41
256,1143,37,1,5825.58,5825.58,39,2025-11-18,Returned,Vivaan Reddy,vivaan.reddy39@example.com,Bengaluru,2025-02-16,Children's Story Set,Books,5825.58
257,1144,13,2,1726.64,3453.28,82,2024-02-01,Delivered,Anika Patel,anika.patel82@example.com,Delhi,2025-07-15,Denim Jacket,Fashion,1726.64
258,1144,32,1,1702.62,1702.62,82,2024-02-01,Delivered,Anika Patel,anika.patel82@example.com,Delhi,2025-07-15,Hair Serum,Beauty,3089.4
259,1145,40,2,5930.5,11861.0,105,2024-02-05,Delivered,Karthik Malhotra,karthik.malhotra105@example.com,Pune,2024-06-18,Yoga Mat,Sports,5930.5
260,1145,23,1,683.77,683.77,105,2024-02-05,Delivered,Karthik Malhotra,karthik.malhotra105@example.com,Pune,2024-06-18,LED Desk Lamp,Home & Kitchen,683.77
261,1145,10,1,5712.1,5712.1,105,2024-02-05,Delivered,Karthik Malhotra,karthik.malhotra105@example.com,Pune,2024-06-18,Portable SSD 1TB,Electronics,5712.1
262,1146,3,1,2677.37,2677.37,101,2025-08-03,Delivered,Meera Sharma,meera.sharma101@example.com,Unknown,2025-08-12,Smartwatch,Electronics,2677.37
264,1146,24,2,2185.57,4371.14,101,2025-08-03,Delivered,Meera Sharma,meera.sharma101@example.com,Unknown,2025-08-12,Air Fryer,Home & Kitchen,2185.57
265,1147,33,2,3368.07,6736.14,18,2025-01-15,Processing,Riya Rao,riya.rao18@example.com,Pune,2025-08-21,Body Lotion 200ml,Beauty,3368.07
266,1147,18,1,5509.03,5509.03,18,2025-01-15,Processing,Riya Rao,riya.rao18@example.com,Pune,2025-08-21,Women's Handbag,Fashion,5509.03
267,1147,26,3,4070.28,12210.84,18,2025-01-15,Processing,Riya Rao,riya.rao18@example.com,Pune,2025-08-21,Vacuum Flask,Home & Kitchen,4070.28
268,1147,15,1,4574.17,4574.17,18,2025-01-15,Processing,Riya Rao,riya.rao18@example.com,Pune,2025-08-21,Leather Wallet,Fashion,4574.17
269,1148,30,1,1836.07,1836.07,53,2025-01-10,Returned,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Sunscreen SPF50,Beauty,1836.07
270,1148,8,1,5040.36,5040.36,53,2025-01-10,Returned,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Wireless Mouse,Electronics,5040.36
271,1148,45,1,2266.41,2266.41,53,2025-01-10,Returned,Diya Iyer,diya.iyer53@example.com,Bengaluru,2025-04-14,Skipping Rope,Sports,2266.41
272,1149,17,1,3961.33,3961.33,59,2024-01-27,Delivered,Arjun Menon,arjun.menon59@example.com,Mumbai,2025-12-04,Formal Shirt,Fashion,3961.33
273,1150,40,1,5930.5,5930.5,30,2024-04-30,Shipped,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Yoga Mat,Sports,5930.5
274,1151,27,2,5167.74,10335.48,110,2025-09-18,Shipped,Vivaan Joshi,vivaan.joshi110@example.com,Mumbai,2025-10-27,Ceramic Dinner Set,Home & Kitchen,5167.74
275,1152,18,1,5509.03,5509.03,103,2024-05-05,Delivered,Saanvi Bhat,saanvi.bhat103@example.com,Pune,2025-07-13,Women's Handbag,Fashion,5509.03
276,1152,29,1,4913.02,4913.02,103,2024-05-05,Delivered,Saanvi Bhat,saanvi.bhat103@example.com,Pune,2025-07-13,Face Wash 100ml,Beauty,3089.4
277,1152,12,2,4082.85,8165.7,103,2024-05-05,Delivered,Saanvi Bhat,saanvi.bhat103@example.com,Pune,2025-07-13,Women's Kurti,Fashion,4082.85
278,1153,13,2,1726.64,3453.28,30,2024-03-30,Cancelled,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Denim Jacket,Fashion,1726.64
279,1153,10,1,5712.1,5712.1,30,2024-03-30,Cancelled,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Portable SSD 1TB,Electronics,5712.1
280,1153,31,2,5679.38,11358.76,30,2024-03-30,Cancelled,Riya Nair,riya.nair30@example.com,Bengaluru,2025-11-06,Lip Balm Pack,Beauty,5679.38
281,1154,32,1,5172.24,5172.24,41,2025-07-09,Shipped,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Hair Serum,Beauty,3089.4
282,1154,20,1,3574.18,3574.18,41,2025-07-09,Shipped,Ishaan Rao,ishaan.rao41@example.com,Chennai,2024-09-12,Sneakers,Fashion,3574.18
283,1155,17,1,3961.33,3961.33,63,2024-06-27,Cancelled,Aarav Reddy,aarav.reddy63@example.com,Bengaluru,2025-12-08,Formal Shirt,Fashion,3961.33
285,1157,17,1,3961.33,3961.33,4,2025-08-09,Cancelled,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Formal Shirt,Fashion,3961.33
286,1157,23,2,683.77,1367.54,4,2025-08-09,Cancelled,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,LED Desk Lamp,Home & Kitchen,683.77
287,1158,37,1,5825.58,5825.58,67,2025-09-18,Delivered,Anika Nair,anika.nair67@example.com,Mumbai,2024-06-15,Children's Story Set,Books,5825.58
288,1159,19,1,1211.71,1211.71,25,2025-06-22,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Sports Cap,Fashion,1211.71
289,1159,23,1,683.77,683.77,25,2025-06-22,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,LED Desk Lamp,Home & Kitchen,683.77
290,1159,21,1,3863.49,3863.49,25,2025-06-22,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Non-Stick Pan Set,Home & Kitchen,3863.49
291,1159,44,3,1247.36,3742.08,25,2025-06-22,Returned,Aarohi Reddy,aarohi.reddy25@example.com,Ahmedabad,2025-10-02,Resistance Bands Set,Sports,1247.36
292,1160,22,1,3026.6,3026.6,38,2024-05-08,Cancelled,Sai Chawla,sai.chawla38@example.com,Delhi,2025-03-09,Electric Kettle,Home & Kitchen,3026.6
293,1160,27,2,5167.74,10335.48,38,2024-05-08,Cancelled,Sai Chawla,sai.chawla38@example.com,Delhi,2025-03-09,Ceramic Dinner Set,Home & Kitchen,5167.74
294,1161,15,1,4574.17,4574.17,129,2024-12-18,Delivered,Meera Kapoor,meera.kapoor129@example.com,Mumbai,2025-11-10,Leather Wallet,Fashion,4574.17
295,1162,39,1,3160.39,3160.39,20,2025-08-24,Delivered,Varun Reddy,varun.reddy20@example.com,Bengaluru,2025-10-04,Business Strategy Book,Books,3160.39
296,1162,42,2,3324.17,6648.34,20,2025-08-24,Delivered,Varun Reddy,varun.reddy20@example.com,Bengaluru,2025-10-04,Cricket Bat,Sports,3324.17
297,1163,34,1,2810.73,2810.73,65,2024-02-26,Delivered,Krishna Joshi,krishna.joshi65@example.com,Kolkata,2024-02-10,Shampoo 340ml,Beauty,2810.73
298,1163,29,1,4407.47,4407.47,65,2024-02-26,Delivered,Krishna Joshi,krishna.joshi65@example.com,Kolkata,2024-02-10,Face Wash 100ml,Beauty,3089.4
299,1164,45,1,2266.41,2266.41,83,2024-11-26,Delivered,Arjun Chawla,arjun.chawla83@example.com,Kolkata,2025-08-16,Skipping Rope,Sports,2266.41
300,1164,6,3,684.26,2052.7799999999997,83,2024-11-26,Delivered,Arjun Chawla,arjun.chawla83@example.com,Kolkata,2025-08-16,Power Bank 10000mAh,Electronics,684.26
301,1164,14,1,385.36,385.36,83,2024-11-26,Delivered,Arjun Chawla,arjun.chawla83@example.com,Kolkata,2025-08-16,Running Shoes,Fashion,385.36
302,1164,11,1,5997.5,5997.5,83,2024-11-26,Delivered,Arjun Chawla,arjun.chawla83@example.com,Kolkata,2025-08-16,Men's Cotton T-Shirt,Fashion,5997.5
303,1165,40,1,5930.5,5930.5,146,2024-03-21,Shipped,Saanvi Bansal,saanvi.bansal146@example.com,Unknown,2025-08-31,Yoga Mat,Sports,5930.5
304,1166,20,2,3574.18,7148.36,37,2024-11-06,Delivered,Reyansh Mehta,reyansh.mehta37@example.com,Mumbai,2025-04-29,Sneakers,Fashion,3574.18
305,1166,15,1,4574.17,4574.17,37,2024-11-06,Delivered,Reyansh Mehta,reyansh.mehta37@example.com,Mumbai,2025-04-29,Leather Wallet,Fashion,4574.17
306,1166,16,1,2902.43,2902.43,37,2024-11-06,Delivered,Reyansh Mehta,reyansh.mehta37@example.com,Mumbai,2025-04-29,Sunglasses,Fashion,2902.43
307,1167,21,2,3863.49,7726.98,107,2024-06-06,Delivered,Aditya Chawla,aditya.chawla107@example.com,Bengaluru,2025-04-17,Non-Stick Pan Set,Home & Kitchen,3863.49
311,1169,41,1,1961.52,1961.52,24,2025-10-18,Shipped,Ishaan Bansal,ishaan.bansal24@example.com,Bengaluru,2024-09-26,Adjustable Dumbbell Set,Sports,2567.5
312,1170,6,1,684.26,684.26,141,2025-09-24,Delivered,Kabir Reddy,kabir.reddy141@example.com,Chennai,2025-03-02,Power Bank 10000mAh,Electronics,684.26
313,1170,29,1,211.75,211.75,141,2025-09-24,Delivered,Kabir Reddy,kabir.reddy141@example.com,Chennai,2025-03-02,Face Wash 100ml,Beauty,3089.4
314,1171,9,1,3514.91,3514.91,149,2025-10-19,Shipped,Ayaan Nair,ayaan.nair149@example.com,Bengaluru,2024-03-02,Webcam HD,Electronics,3514.91
315,1171,23,3,683.77,2051.31,149,2025-10-19,Shipped,Ayaan Nair,ayaan.nair149@example.com,Bengaluru,2024-03-02,LED Desk Lamp,Home & Kitchen,683.77
316,1171,19,1,1211.71,1211.71,149,2025-10-19,Shipped,Ayaan Nair,ayaan.nair149@example.com,Bengaluru,2024-03-02,Sports Cap,Fashion,1211.71
317,1172,19,1,1211.71,1211.71,20,2024-10-31,Processing,Varun Reddy,varun.reddy20@example.com,Bengaluru,2025-10-04,Sports Cap,Fashion,1211.71
318,1173,13,2,1726.64,3453.28,127,2025-04-20,Delivered,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,Denim Jacket,Fashion,1726.64
319,1173,27,1,5167.74,5167.74,127,2025-04-20,Delivered,Neha Chawla,neha.chawla127@example.com,Chennai,2025-07-22,Ceramic Dinner Set,Home & Kitchen,5167.74
320,1174,25,1,2099.85,2099.85,4,2024-12-19,Returned,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Cotton Bedsheet Set,Home & Kitchen,2099.85
321,1174,15,1,4574.17,4574.17,4,2024-12-19,Returned,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Leather Wallet,Fashion,4574.17
322,1175,45,1,2266.41,2266.41,4,2024-09-04,Processing,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Skipping Rope,Sports,2266.41
323,1175,44,1,1247.36,1247.36,4,2024-09-04,Processing,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Resistance Bands Set,Sports,1247.36
324,1175,18,1,5509.03,5509.03,4,2024-09-04,Processing,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Women's Handbag,Fashion,5509.03
325,1175,19,1,1211.71,1211.71,4,2024-09-04,Processing,Rohan Bhat,rohan.bhat4@example.com,Delhi,2024-08-13,Sports Cap,Fashion,1211.71
326,1176,45,1,2266.41,2266.41,26,2024-10-24,Returned,Anika Singh,anika.singh26@example.com,Bengaluru,2025-01-17,Skipping Rope,Sports,2266.41
327,1176,40,1,5930.5,5930.5,26,2024-10-24,Returned,Anika Singh,anika.singh26@example.com,Bengaluru,2025-01-17,Yoga Mat,Sports,5930.5
328,1177,7,1,5777.18,5777.18,82,2024-12-01,Cancelled,Anika Patel,anika.patel82@example.com,Delhi,2025-07-15,Mechanical Keyboard,Electronics,5777.18
329,1178,1,1,620.58,620.58,61,2025-05-25,Shipped,Ayaan Verma,ayaan.verma61@example.com,Bengaluru,2024-12-07,Wireless Earbuds,Electronics,620.58
330,1179,22,1,3026.6,3026.6,93,2025-06-01,Processing,Anika Menon,anika.menon93@example.com,Kolkata,2025-03-29,Electric Kettle,Home & Kitchen,3026.6
332,1180,22,1,3026.6,3026.6,142,2024-02-19,Delivered,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Electric Kettle,Home & Kitchen,3026.6
333,1180,6,1,684.26,684.26,142,2024-02-19,Delivered,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Power Bank 10000mAh,Electronics,684.26
334,1180,10,1,5712.1,5712.1,142,2024-02-19,Delivered,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Portable SSD 1TB,Electronics,5712.1
335,1181,1,1,620.58,620.58,142,2024-10-19,Delivered,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Wireless Earbuds,Electronics,620.58
336,1181,8,1,5040.36,5040.36,142,2024-10-19,Delivered,Kabir Pillai,kabir.pillai142@example.com,Delhi,2025-04-06,Wireless Mouse,Electronics,5040.36
